id_num,held,race,sex,prior.traffic,region,employed,citizen,databases,year,age
3846,1,White,Male,2,East,Yes,Yes,0,2004,19
3847,0,White,Male,0,North,Yes,Yes,0,2003,20
3848,1,White,Male,1,West,Yes,Yes,4,2001,43
3849,0,White,Male,2,North,Yes,Yes,0,2005,19
3850,0,Black,Male,2,East,No,Yes,2,2002,20
3851,0,Black,Male,0,East,No,Yes,3,2004,50
3852,0,White,Male,0,East,Yes,Yes,0,2003,19
3853,0,White,Male,0,West,Yes,Yes,0,2002,50
3854,0,White,Male,2,North,Yes,Yes,4,2004,19
3855,0,White,Male,1,East,Yes,Yes,4,2003,30
3856,1,White,Male,2,North,Yes,Yes,3,2002,20
3857,0,White,Male,0,North,Yes,Yes,0,2003,18
3858,0,White,Male,2,West,Yes,Yes,0,2005,26
3859,1,White,Male,1,West,Yes,Yes,2,2005,24
3860,0,White,Male,1,North,Yes,Yes,0,2004,24
3861,0,White,Male,2,North,Yes,No,5,2002,21
3862,1,Black,Male,1,West,Yes,Yes,3,2001,20
3863,0,White,Male,1,North,Yes,Yes,0,2001,17
3864,0,White,Male,1,South,Yes,Yes,0,2003,21
3865,0,Black,Male,1,West,Yes,Yes,0,2004,22
3866,0,White,Male,2,East,Yes,Yes,2,2002,26
3867,0,White,Male,2,North,Yes,Yes,1,2003,22
3868,0,White,Male,1,South,Yes,Yes,3,2001,24
3869,0,White,Male,2,North,No,Yes,4,2004,22
3870,0,White,Male,2,North,Yes,Yes,0,2005,27
3871,0,White,Male,0,South,Yes,Yes,0,2003,19
3872,0,White,Male,1,North,Yes,Yes,0,2004,21
3873,0,White,Male,2,South,Yes,Yes,0,2003,18
3874,0,White,Male,0,West,Yes,Yes,0,2004,32
3875,1,White,Male,0,North,Yes,Yes,0,2005,21
3876,0,White,Male,0,North,Yes,No,1,2001,23
3877,0,White,Male,2,East,Yes,Yes,3,2005,19
3878,0,White,Male,0,West,Yes,Yes,4,2004,23
3879,0,White,Male,0,South,No,Yes,2,2004,19
3880,0,White,Male,0,West,Yes,No,1,2002,22
3881,0,Black,Male,1,West,No,Yes,0,2005,21
3882,0,Black,Male,0,West,Yes,Yes,1,2003,22
3883,0,Black,Male,2,West,No,Yes,3,2004,49
3884,0,Black,Male,2,North,Yes,Yes,3,2004,22
3885,0,Black,Male,1,North,Yes,Yes,3,2005,26
3886,0,Black,Male,0,North,Yes,Yes,2,2005,25
3887,0,Black,Male,1,West,Yes,Yes,2,2002,19
3888,0,White,Male,2,South,Yes,Yes,1,2003,37
3889,0,White,Female,1,South,Yes,Yes,0,2001,19
3890,0,White,Male,0,South,Yes,No,4,2005,19
3891,1,White,Male,2,South,Yes,Yes,0,2004,17
3892,0,White,Male,2,North,Yes,Yes,0,2005,18
3893,0,White,Male,1,North,Yes,Yes,1,2004,25
3894,1,Black,Female,2,East,No,No,2,2005,48
3895,0,White,Female,0,East,Yes,Yes,1,2004,17
3896,0,White,Male,0,North,No,Yes,4,2005,33
3897,0,White,Male,0,South,Yes,Yes,0,2006,20
3898,1,White,Male,2,West,Yes,Yes,1,2003,20
3899,0,Black,Male,0,West,Yes,Yes,0,2005,20
3900,0,White,Male,2,South,Yes,Yes,1,2005,19
3901,0,White,Male,0,South,Yes,Yes,0,2002,16
3902,0,White,Male,2,West,Yes,Yes,0,2005,31
3903,0,White,Male,1,West,Yes,Yes,1,2002,26
3904,0,Black,Male,1,North,No,Yes,4,2004,29
3905,0,White,Male,0,South,Yes,Yes,2,2005,20
3906,0,White,Male,2,East,Yes,Yes,1,2005,19
3907,0,Black,Male,1,South,Yes,Yes,3,2002,15
3908,1,Black,Male,1,East,No,Yes,1,2004,22
3909,0,White,Male,0,North,Yes,Yes,3,2003,24
3910,0,Black,Male,0,North,No,Yes,0,2003,27
3911,0,White,Male,1,West,No,Yes,3,2006,24
3912,0,Black,Male,1,East,Yes,Yes,1,2004,27
3913,1,White,Male,2,West,Yes,Yes,4,2003,21
3914,1,White,Male,1,West,No,Yes,3,2002,25
3915,0,White,Male,2,South,Yes,Yes,0,2003,29
3916,1,White,Male,1,West,Yes,No,2,2004,20
3917,0,White,Male,0,East,Yes,Yes,0,2003,40
3918,0,White,Male,0,East,Yes,Yes,0,2005,21
3919,0,White,Male,2,East,No,Yes,3,2004,39
3920,0,White,Male,2,North,No,Yes,4,2003,27
3921,0,Black,Male,0,North,Yes,Yes,1,2005,41
3922,0,White,Male,1,South,Yes,Yes,0,2003,25
3923,0,White,Male,0,West,Yes,Yes,2,2006,42
3924,0,White,Male,2,North,Yes,Yes,2,2005,18
3925,0,White,Male,1,South,Yes,Yes,1,2002,18
3926,1,Black,Male,0,East,No,Yes,1,2002,26
3927,0,White,Male,2,North,Yes,Yes,4,2003,25
3928,1,Black,Male,2,South,Yes,Yes,3,2002,24
3929,0,White,Male,0,East,Yes,Yes,0,2006,22
3930,0,White,Male,2,West,Yes,Yes,2,2003,27
3931,0,White,Female,0,South,Yes,Yes,0,2005,20
3932,0,White,Male,1,West,Yes,Yes,5,2002,20
3933,0,Black,Male,1,North,No,No,0,2004,42
3934,0,Black,Male,2,South,Yes,Yes,2,2005,21
3935,0,White,Female,1,West,Yes,Yes,0,2004,37
3936,0,Black,Male,1,South,Yes,Yes,0,2003,18
3937,0,White,Male,1,West,Yes,Yes,2,2005,29
3938,0,White,Male,0,East,Yes,Yes,0,2004,41
3939,0,White,Male,2,East,No,Yes,1,2003,21
3940,1,White,Male,0,North,No,Yes,1,2003,22
3941,0,Black,Male,0,North,Yes,No,3,2002,46
3942,0,White,Male,0,South,Yes,Yes,3,2003,25
3943,0,White,Male,0,West,Yes,Yes,1,2005,22
3944,0,White,Male,1,South,Yes,No,2,2001,33
3945,1,Black,Male,1,North,No,No,1,2001,23
3946,0,White,Male,0,West,Yes,Yes,0,2005,37
3947,1,White,Male,1,West,No,Yes,3,2005,27
3948,1,White,Male,2,West,Yes,No,0,2002,18
3949,0,Black,Male,2,West,Yes,No,2,2002,26
3950,0,White,Male,2,North,Yes,Yes,0,2002,18
3951,0,White,Male,1,South,Yes,Yes,0,2003,26
3952,0,White,Male,2,South,Yes,Yes,0,2004,30
3953,1,White,Male,0,East,Yes,Yes,0,2002,22
3954,0,White,Male,0,North,No,Yes,0,2002,42
3955,0,White,Male,1,South,Yes,Yes,0,2004,18
3956,0,White,Male,2,North,No,Yes,0,2004,40
3957,0,White,Male,1,South,Yes,Yes,2,2004,26
3958,0,Black,Male,0,East,Yes,Yes,0,2005,19
3959,0,White,Male,2,East,Yes,Yes,1,2005,19
3960,0,White,Female,1,North,Yes,Yes,1,2003,30
3961,0,White,Female,0,South,Yes,Yes,0,2004,22
3962,0,White,Male,0,West,Yes,No,0,2001,19
3963,0,White,Male,2,West,No,Yes,1,2005,22
3964,0,White,Male,1,West,No,Yes,5,2002,53
3965,1,Black,Male,1,West,Yes,No,3,2001,18
3966,0,White,Male,2,South,Yes,Yes,0,2005,16
3967,0,White,Male,1,East,No,Yes,0,2003,20
3968,1,White,Male,0,North,Yes,No,0,2001,25
3969,1,White,Male,1,North,Yes,Yes,5,2002,19
3970,0,White,Male,0,North,Yes,Yes,0,2002,19
3971,0,White,Male,1,West,No,Yes,4,2004,17
3972,0,Black,Male,1,West,No,Yes,3,2003,32
3973,0,Black,Male,0,West,No,Yes,1,2005,24
3974,0,White,Male,2,North,Yes,Yes,0,2006,27
3975,0,White,Male,0,South,Yes,Yes,2,2005,24
3976,0,White,Female,1,South,Yes,Yes,0,2003,17
3977,0,White,Male,0,South,Yes,Yes,0,2005,41
3978,0,White,Male,0,North,No,Yes,3,2004,20
3979,0,White,Male,1,South,Yes,Yes,2,2002,19
3980,0,White,Male,1,West,Yes,Yes,0,2003,19
3981,0,White,Male,1,South,Yes,Yes,3,2002,16
3982,0,Black,Male,2,East,Yes,Yes,0,2004,23
3983,0,Black,Male,1,South,No,Yes,3,2006,60
3984,0,White,Male,0,East,Yes,Yes,0,2004,27
3985,0,White,Male,2,North,Yes,Yes,0,2004,21
3986,0,White,Male,2,West,Yes,Yes,4,2003,21
3987,0,White,Male,1,North,Yes,Yes,0,2005,26
3988,0,White,Male,2,North,Yes,Yes,0,2005,17
3989,0,White,Female,1,East,Yes,Yes,0,2006,17
3990,0,White,Male,1,North,Yes,Yes,2,2004,17
3991,0,Black,Male,1,East,No,No,0,2003,35
3992,0,White,Female,0,West,Yes,No,0,2001,27
3993,1,Black,Male,1,West,Yes,Yes,2,2003,22
3994,0,Black,Male,0,East,Yes,Yes,1,2004,22
3995,0,Black,Male,0,West,No,Yes,0,2006,16
3996,0,White,Male,0,South,No,Yes,3,2003,51
3997,0,White,Male,1,South,Yes,Yes,0,2003,19
3998,0,White,Male,0,North,Yes,Yes,1,2005,46
3999,0,White,Male,2,South,No,Yes,0,2005,29
4000,0,White,Female,0,East,Yes,Yes,0,2001,19
4001,0,White,Male,0,South,Yes,No,4,2001,19
4002,0,White,Male,0,North,Yes,Yes,1,2003,17
4003,0,White,Male,0,West,Yes,Yes,3,2004,20
4004,0,White,Male,2,West,Yes,Yes,0,2004,19
4005,0,Black,Male,0,East,Yes,Yes,1,2005,36
4006,0,White,Male,0,North,Yes,Yes,2,2004,25
4007,0,White,Male,1,West,Yes,Yes,0,2002,25
4008,0,White,Male,0,West,Yes,Yes,1,2003,26
4009,1,White,Male,2,North,Yes,Yes,1,2005,16
4010,0,White,Male,2,West,Yes,Yes,0,2004,18
4011,0,White,Male,0,North,No,No,2,2001,63
4012,0,White,Male,1,East,Yes,Yes,0,2005,24
4013,0,White,Male,0,East,Yes,Yes,0,2004,36
4014,0,White,Male,2,North,Yes,Yes,2,2004,18
4015,0,White,Female,1,South,Yes,Yes,0,2004,22
4016,0,White,Male,1,North,Yes,No,0,2001,20
4017,0,White,Male,2,West,Yes,Yes,0,2003,17
4018,1,White,Male,1,West,Yes,Yes,2,2001,40
4019,0,Black,Male,2,North,Yes,Yes,3,2006,35
4020,0,White,Male,0,East,Yes,Yes,0,2002,17
4021,0,Black,Male,2,North,Yes,No,0,2002,23
4022,0,Black,Male,1,North,Yes,Yes,3,2003,22
4023,1,White,Male,1,East,Yes,Yes,3,2004,45
4024,0,White,Male,0,East,No,Yes,3,2002,41
4025,1,White,Male,1,North,Yes,Yes,3,2002,17
4026,0,White,Male,0,East,Yes,Yes,2,2002,18
4027,1,White,Male,2,West,Yes,Yes,4,2003,30
4028,0,Black,Male,2,South,Yes,Yes,3,2005,22
4029,0,White,Male,1,West,Yes,Yes,0,2004,25
4030,0,White,Female,2,West,Yes,Yes,2,2003,26
4031,0,White,Male,0,West,Yes,Yes,1,2002,21
4032,0,Black,Male,2,West,Yes,Yes,0,2002,20
4033,0,White,Male,0,West,Yes,Yes,0,2006,16
4034,1,White,Male,2,West,Yes,Yes,5,2001,19
4035,0,White,Male,2,West,Yes,Yes,0,2003,35
4036,1,White,Male,2,North,No,Yes,0,2006,26
4037,0,White,Male,0,West,Yes,No,0,2001,17
4038,0,Black,Male,2,North,Yes,Yes,3,2004,23
4039,0,White,Male,1,South,No,Yes,2,2002,19
4040,1,White,Male,1,West,No,Yes,2,2005,16
4041,0,White,Male,1,West,Yes,No,0,2003,25
4042,0,Black,Male,1,North,No,Yes,4,2004,22
4043,1,White,Male,2,South,No,Yes,1,2002,19
4044,1,White,Female,1,West,No,Yes,3,2005,48
4045,0,White,Male,1,West,Yes,Yes,0,2005,22
4046,0,White,Male,2,South,Yes,Yes,2,2003,46
4047,0,Black,Male,0,West,No,Yes,2,2002,36
4048,0,White,Male,0,South,Yes,No,0,2002,23
4049,0,White,Male,0,South,No,Yes,1,2005,20
4050,0,White,Male,1,West,Yes,Yes,3,2005,18
4051,0,White,Male,2,East,Yes,Yes,2,2002,30
4052,0,White,Male,2,East,No,Yes,0,2003,20
4053,0,White,Male,1,East,Yes,Yes,0,2005,29
4054,0,Black,Female,2,South,Yes,Yes,0,2005,32
4055,1,Black,Male,1,South,Yes,Yes,0,2003,19
4056,0,Black,Male,1,North,Yes,Yes,2,2005,37
4057,0,Black,Male,1,North,No,Yes,1,2002,23
4058,0,Black,Male,1,North,Yes,Yes,2,2005,31
4059,0,White,Male,1,West,Yes,Yes,2,2006,23
4060,0,White,Male,0,West,Yes,Yes,0,2002,26
4061,0,White,Female,1,West,Yes,Yes,0,2004,19
4062,1,Black,Male,2,North,Yes,Yes,4,2005,27
4063,0,Black,Male,1,West,No,Yes,1,2005,18
4064,1,Black,Male,2,North,No,Yes,1,2002,39
4065,0,White,Male,0,South,Yes,Yes,1,2005,25
4066,0,White,Male,2,East,Yes,Yes,2,2002,17
4067,0,White,Female,2,North,No,Yes,0,2002,34
4068,1,White,Male,2,North,Yes,Yes,3,2001,18
4069,0,White,Male,0,West,Yes,Yes,2,2004,28
4070,0,White,Male,0,North,No,Yes,4,2005,35
4071,0,White,Male,1,South,Yes,Yes,1,2004,51
4072,1,Black,Male,2,North,Yes,No,4,2001,35
4073,0,White,Male,0,South,Yes,Yes,0,2004,22
4074,0,White,Male,2,West,No,Yes,3,2002,50
4075,0,White,Male,1,West,Yes,Yes,0,2003,18
4076,0,White,Male,1,North,Yes,Yes,2,2002,23
4077,0,White,Male,1,West,No,Yes,4,2003,24
4078,0,Black,Male,2,South,Yes,Yes,4,2005,17
4079,0,White,Male,2,East,Yes,Yes,0,2004,25
4080,0,White,Male,2,South,No,Yes,3,2002,27
4081,0,White,Male,1,South,Yes,Yes,4,2003,24
4082,0,White,Male,0,West,Yes,Yes,0,2004,32
4083,0,White,Male,1,East,No,No,2,2001,20
4084,0,White,Male,1,North,Yes,Yes,1,2004,27
4085,0,White,Male,0,East,Yes,Yes,4,2004,17
4086,0,Black,Male,1,East,Yes,Yes,1,2003,27
4087,0,White,Male,1,West,Yes,Yes,0,2004,20
4088,0,White,Male,0,North,Yes,Yes,0,2005,18
4089,0,White,Male,1,East,No,Yes,4,2003,21
4090,0,White,Male,1,North,Yes,Yes,0,2003,48
4091,0,White,Male,0,East,No,Yes,3,2002,23
4092,0,Black,Female,1,East,No,Yes,0,2002,22
4093,0,White,Male,0,North,No,Yes,1,2003,18
4094,0,White,Male,2,West,Yes,Yes,2,2005,22
4095,0,Black,Male,0,North,Yes,Yes,4,2003,23
4096,0,White,Male,2,North,No,No,3,2001,26
4097,0,White,Female,0,East,Yes,Yes,0,2004,19
4098,0,Black,Male,1,East,Yes,Yes,3,2005,21
4099,0,White,Male,2,West,Yes,No,0,2005,23
4100,0,Black,Male,0,East,Yes,Yes,0,2005,19
4101,0,White,Male,2,North,Yes,Yes,3,2004,34
4102,0,White,Female,0,East,Yes,Yes,0,2004,32
4103,0,White,Male,1,North,Yes,Yes,3,2001,18
4104,0,White,Male,0,North,Yes,Yes,0,2004,16
4105,0,Black,Male,1,West,No,Yes,3,2001,21
4106,0,White,Male,1,East,Yes,Yes,2,2005,45
4107,0,White,Male,2,North,Yes,Yes,3,2004,17
4108,0,White,Female,2,South,Yes,Yes,1,2003,22
4109,0,White,Male,2,East,No,No,4,2002,36
4110,0,White,Female,0,East,No,Yes,1,2006,54
4111,0,White,Male,0,North,No,Yes,0,2005,22
4112,1,Black,Male,1,North,Yes,Yes,3,2004,23
4113,0,White,Male,2,North,Yes,Yes,4,2003,17
4114,0,White,Male,1,East,Yes,No,3,2001,24
4115,0,White,Male,2,West,Yes,Yes,0,2003,24
4116,0,White,Male,2,West,No,Yes,4,2004,28
4117,0,White,Male,0,East,Yes,Yes,1,2005,14
4118,0,White,Male,0,West,Yes,Yes,0,2002,15
4119,0,White,Male,2,South,Yes,Yes,0,2004,21
4120,1,Black,Male,1,East,No,Yes,3,2002,23
4121,0,White,Male,2,North,Yes,Yes,0,2006,17
4122,0,Black,Male,1,North,Yes,Yes,4,2005,18
4123,0,White,Female,1,West,Yes,Yes,0,2006,21
4124,0,White,Male,0,West,Yes,Yes,4,2005,24
4125,0,White,Male,2,North,Yes,Yes,2,2001,18
4126,0,White,Male,1,South,Yes,Yes,3,2001,32
4127,0,White,Male,2,West,Yes,Yes,3,2004,36
4128,0,White,Male,0,North,Yes,Yes,3,2003,34
4129,0,Black,Male,0,North,Yes,Yes,1,2005,15
4130,1,White,Male,1,West,Yes,Yes,3,2002,41
4131,0,White,Male,0,North,Yes,No,0,2002,34
4132,0,White,Male,1,South,Yes,Yes,1,2005,17
4133,0,Black,Male,2,South,Yes,Yes,2,2005,29
4134,1,Black,Male,2,South,Yes,Yes,3,2003,28
4135,0,Black,Male,1,North,Yes,Yes,1,2005,40
4136,1,White,Male,0,West,Yes,Yes,0,2006,16
4137,0,White,Male,0,West,Yes,Yes,2,2003,25
4138,0,White,Male,0,East,No,Yes,5,2005,44
4139,0,Black,Male,0,North,Yes,No,0,2005,17
4140,1,White,Female,0,North,Yes,Yes,0,2006,25
4141,0,Black,Male,1,West,Yes,Yes,3,2005,29
4142,0,White,Male,2,South,Yes,Yes,1,2004,19
4143,0,White,Male,1,West,Yes,Yes,3,2003,32
4144,0,White,Male,1,South,Yes,No,3,2001,34
4145,0,White,Male,1,West,Yes,Yes,1,2005,22
4146,0,White,Male,2,West,No,Yes,0,2003,22
4147,0,White,Male,1,West,Yes,Yes,0,2003,20
4148,0,White,Male,2,East,Yes,Yes,1,2006,39
4149,0,White,Male,1,South,Yes,Yes,0,2005,24
4150,0,White,Male,2,East,Yes,Yes,1,2003,21
4151,0,Black,Male,1,North,Yes,Yes,0,2001,43
4152,0,White,Male,1,South,Yes,Yes,4,2003,28
4153,0,White,Male,0,East,Yes,Yes,4,2003,19
4154,0,White,Male,2,South,Yes,Yes,0,2003,20
4155,0,White,Male,2,South,No,Yes,4,2006,28
4156,0,White,Male,1,West,Yes,Yes,0,2004,21
4157,0,Black,Male,2,East,Yes,No,4,2005,24
4158,0,Black,Male,2,West,Yes,Yes,0,2005,18
4159,0,Black,Male,2,South,No,No,3,2004,35
4160,0,White,Male,1,North,Yes,Yes,1,2004,31
4161,0,White,Male,0,West,Yes,Yes,0,2004,19
4162,0,White,Male,0,East,Yes,Yes,0,2004,19
4163,0,White,Female,0,North,Yes,Yes,1,2002,40
4164,0,Black,Male,2,East,No,Yes,3,2005,20
4165,0,White,Male,0,South,Yes,Yes,3,2002,18
4166,0,Black,Male,0,East,No,Yes,0,2006,23
4167,1,White,Male,0,West,Yes,Yes,3,2003,22
4168,0,White,Male,0,East,Yes,Yes,3,2004,21
4169,0,White,Male,1,South,Yes,Yes,3,2005,60
4170,0,White,Male,1,West,Yes,Yes,0,2004,18
4171,0,Black,Male,1,West,No,Yes,3,2005,23
4172,0,White,Male,2,South,Yes,Yes,1,2004,21
4173,0,White,Male,1,West,Yes,Yes,0,2003,23
4174,0,White,Female,0,West,Yes,Yes,1,2005,18
4175,0,White,Male,2,East,Yes,Yes,4,2005,22
4176,0,White,Male,0,South,No,Yes,4,2005,33
4177,0,Black,Male,1,North,No,Yes,3,2005,20
4178,0,White,Female,0,West,Yes,Yes,0,2005,18
4179,0,White,Male,1,West,Yes,Yes,3,2003,30
4180,0,White,Male,1,East,Yes,Yes,0,2002,16
4181,0,White,Male,0,East,Yes,Yes,0,2006,31
4182,0,White,Male,2,North,Yes,Yes,0,2004,25
4183,1,White,Male,0,West,Yes,Yes,1,2005,16
4184,0,White,Male,0,North,No,Yes,0,2003,19
4185,1,White,Male,2,South,Yes,Yes,0,2002,17
4186,0,White,Male,0,North,Yes,Yes,0,2003,30
4187,0,White,Male,2,North,Yes,Yes,4,2003,20
4188,0,White,Male,1,South,Yes,Yes,2,2002,31
4189,0,White,Male,1,North,Yes,Yes,0,2004,19
4190,0,Black,Male,0,North,Yes,Yes,4,2001,18
4191,0,White,Male,1,North,Yes,Yes,0,2005,20
4192,0,Black,Male,0,South,Yes,Yes,3,2004,34
4193,0,Black,Male,1,North,Yes,Yes,2,2002,54
4194,0,Black,Male,0,South,Yes,Yes,0,2005,24
4195,0,White,Male,2,North,Yes,Yes,0,2004,25
4196,0,White,Male,1,East,No,Yes,0,2002,15
4197,0,White,Male,0,West,Yes,Yes,0,2001,18
4198,0,White,Male,0,West,Yes,Yes,4,2003,36
4199,0,White,Male,1,North,Yes,Yes,3,2002,31
4200,0,White,Male,2,West,Yes,Yes,3,2005,22
4201,0,White,Male,0,West,Yes,Yes,0,2002,22
4202,0,White,Male,0,West,Yes,Yes,0,2004,19
4203,0,White,Male,0,North,Yes,Yes,0,2005,21
4204,0,Black,Male,2,East,Yes,Yes,0,2004,23
4205,0,White,Male,1,West,Yes,Yes,0,2002,26
4206,0,White,Male,0,West,Yes,No,1,2001,19
4207,0,White,Male,2,South,Yes,Yes,4,2003,32
4208,0,White,Male,0,East,Yes,Yes,0,2004,19
4209,0,White,Male,1,East,Yes,Yes,0,2004,17
4210,0,White,Male,2,East,Yes,Yes,1,2005,20
4211,1,Black,Male,0,West,Yes,No,3,2005,35
4212,0,White,Male,0,South,Yes,Yes,0,2005,34
4213,0,White,Male,2,West,Yes,Yes,0,2004,19
4214,0,White,Male,0,East,No,Yes,0,2004,23
4215,0,White,Male,2,South,Yes,Yes,0,2002,22
4216,0,White,Male,2,East,Yes,Yes,1,2006,28
4217,1,Black,Male,2,West,Yes,Yes,4,2003,33
4218,1,White,Male,2,East,Yes,Yes,0,2004,17
4219,0,White,Male,0,West,Yes,Yes,3,2005,20
4220,1,Black,Male,1,North,Yes,Yes,1,2006,19
4221,1,White,Female,2,East,No,Yes,2,2002,35
4222,1,White,Male,1,West,No,No,5,2001,29
4223,0,White,Male,1,North,Yes,Yes,2,2005,28
4224,1,White,Male,0,North,Yes,Yes,1,2005,28
4225,0,White,Male,2,East,No,Yes,5,2003,44
4226,0,White,Male,1,West,Yes,Yes,2,2005,47
4227,0,White,Female,2,East,Yes,Yes,1,2002,23
4228,0,Black,Male,2,East,No,Yes,3,2005,22
4229,0,White,Male,0,North,Yes,Yes,0,2002,16
4230,0,White,Male,1,West,Yes,Yes,0,2005,17
4231,0,Black,Male,2,South,Yes,No,1,2003,22
4232,0,White,Male,2,North,Yes,No,0,2002,19
4233,1,White,Male,2,East,Yes,Yes,3,2004,16
4234,0,White,Male,2,North,Yes,Yes,0,2004,28
4235,1,Black,Male,0,West,Yes,Yes,2,2003,38
4236,0,White,Male,0,North,Yes,Yes,3,2001,30
4237,0,White,Male,0,North,Yes,Yes,0,2003,48
4238,0,White,Male,0,East,Yes,Yes,0,2004,19
4239,0,White,Male,0,East,Yes,Yes,0,2002,16
4240,0,White,Male,0,West,Yes,No,0,2001,16
4241,0,White,Male,0,West,Yes,No,0,2005,31
4242,0,White,Male,2,West,No,Yes,0,2004,40
4243,0,White,Male,0,West,Yes,Yes,4,2005,25
4244,0,Black,Male,1,East,Yes,Yes,0,2006,18
4245,0,White,Male,2,East,Yes,Yes,2,2002,18
4246,0,White,Male,1,South,Yes,Yes,2,2001,27
4247,0,White,Male,1,North,No,Yes,0,2003,41
4248,0,White,Male,1,West,Yes,Yes,1,2005,25
4249,0,White,Male,2,North,Yes,Yes,1,2004,21
4250,1,Black,Male,2,West,Yes,Yes,4,2005,21
4251,0,White,Male,1,West,No,Yes,1,2001,30
4252,1,White,Male,0,North,Yes,Yes,0,2006,18
4253,0,Black,Male,0,East,No,No,2,2002,18
4254,0,White,Male,2,North,Yes,Yes,0,2003,22
4255,0,White,Male,0,North,Yes,Yes,0,2004,23
4256,0,Black,Male,2,North,Yes,Yes,3,2004,28
4257,0,White,Male,1,West,No,Yes,1,2005,47
4258,0,White,Female,0,West,Yes,No,2,2003,47
4259,0,White,Male,1,South,Yes,Yes,0,2004,18
4260,0,White,Male,1,West,Yes,Yes,0,2006,21
4261,0,White,Male,2,North,No,Yes,5,2003,23
4262,0,Black,Male,0,East,Yes,Yes,4,2006,24
4263,0,Black,Male,1,East,Yes,Yes,3,2003,37
4264,0,Black,Male,1,West,No,Yes,4,2002,22
4265,0,White,Male,1,North,Yes,Yes,3,2002,20
4266,1,White,Male,0,East,No,Yes,4,2004,33
4267,0,White,Male,0,North,Yes,Yes,0,2002,19
4268,1,White,Male,2,North,No,Yes,3,2004,43
4269,1,White,Male,1,North,Yes,Yes,4,2005,20
4270,0,White,Male,1,North,Yes,Yes,0,2004,16
4271,0,White,Male,2,West,Yes,Yes,1,2001,37
4272,1,White,Male,1,North,No,No,3,2005,25
4273,0,White,Male,1,East,Yes,Yes,0,2003,38
4274,0,White,Female,1,North,Yes,Yes,4,2004,18
4275,0,White,Male,0,West,Yes,Yes,2,2005,30
4276,0,White,Male,2,West,Yes,No,0,2005,19
4277,0,Black,Male,1,West,Yes,Yes,4,2004,19
4278,0,White,Male,0,North,Yes,Yes,0,2003,25
4279,1,Black,Male,2,West,Yes,No,0,2002,20
4280,0,White,Male,0,North,Yes,No,0,2004,20
4281,0,White,Male,0,East,No,Yes,4,2006,25
4282,0,Black,Male,1,West,Yes,Yes,2,2004,29
4283,0,White,Male,0,West,Yes,Yes,0,2005,24
4284,0,Black,Male,2,East,Yes,Yes,1,2004,18
4285,0,White,Male,0,West,Yes,Yes,0,2003,34
4286,0,White,Male,0,North,Yes,Yes,3,2003,34
4287,0,White,Male,2,North,Yes,Yes,0,2004,24
4288,0,White,Male,2,North,Yes,Yes,3,2005,20
4289,0,White,Male,1,West,Yes,Yes,0,2004,24
4290,0,White,Male,0,South,Yes,No,0,2001,17
4291,0,White,Male,2,South,Yes,Yes,0,2003,46
4292,0,White,Male,0,East,Yes,Yes,3,2004,18
4293,0,Black,Male,0,West,No,Yes,4,2002,26
4294,0,White,Male,0,South,Yes,No,2,2004,21
4295,0,White,Male,1,South,Yes,Yes,0,2005,31
4296,0,Black,Female,1,West,Yes,Yes,3,2002,18
4297,0,Black,Male,0,West,Yes,Yes,1,2005,17
4298,0,White,Male,1,North,Yes,Yes,2,2003,47
4299,0,White,Male,1,North,Yes,Yes,1,2003,20
4300,1,White,Male,2,East,No,No,4,2001,17
4301,0,Black,Male,0,East,Yes,Yes,3,2004,23
4302,0,White,Male,1,North,No,Yes,4,2004,14
4303,0,White,Male,1,South,Yes,No,2,2001,17
4304,0,White,Female,2,East,Yes,Yes,0,2005,21
4305,1,White,Male,0,North,No,Yes,4,2004,20
4306,0,White,Male,2,East,Yes,Yes,2,2004,25
4307,0,White,Male,0,East,Yes,Yes,0,2005,25
4308,1,White,Male,0,West,No,No,3,2003,19
4309,0,White,Male,1,East,No,Yes,4,2003,30
4310,0,White,Male,2,West,Yes,Yes,0,2006,24
4311,0,White,Male,0,South,Yes,No,1,2001,18
4312,0,White,Male,2,North,Yes,Yes,0,2005,44
4313,0,White,Female,2,South,No,Yes,0,2002,23
4314,1,Black,Male,2,West,No,Yes,1,2003,16
4315,0,White,Male,0,West,Yes,Yes,4,2004,26
4316,0,Black,Female,0,East,Yes,Yes,3,2004,31
4317,0,White,Male,0,North,Yes,No,2,2001,20
4318,0,White,Male,0,South,Yes,Yes,0,2002,24
4319,1,Black,Male,0,East,No,Yes,2,2005,19
4320,0,White,Male,0,West,Yes,Yes,1,2004,31
4321,1,Black,Male,0,North,Yes,Yes,3,2002,25
4322,0,White,Male,1,South,No,Yes,3,2001,31
4323,0,White,Male,1,West,No,Yes,2,2005,45
4324,0,White,Male,1,North,Yes,Yes,0,2005,22
4325,1,White,Male,1,North,Yes,Yes,2,2003,40
4326,0,White,Male,1,East,Yes,No,0,2004,20
4327,0,White,Male,1,East,Yes,Yes,0,2003,20
4328,0,Black,Male,1,North,Yes,Yes,1,2002,34
4329,0,Black,Male,2,North,Yes,Yes,4,2002,27
4330,1,Black,Male,2,North,Yes,Yes,3,2002,22
4331,0,White,Male,1,East,Yes,Yes,0,2005,16
4332,0,White,Male,0,North,No,Yes,1,2003,46
4333,0,Black,Male,0,West,Yes,Yes,0,2004,19
